Bank Ticker,BAC,BAC,BAC,BAC,BAC,MS,MS,MS,MS,MS,C,C,C,C,C,WFC,WFC,WFC,WFC,WFC,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-25,39.5725,39.6953,39.4126,39.6315,15062840.237143,42.7059,42.8247,42.0036,42.2106,4795988.9427226,397.192,397.358,392.395,392.757,2234439.82449,23.3894,23.4782,23.3094,23.4248,12568823.41867,135.823,136.049,132.903,133.756,4091203.2634505,30.664,30.8733,30.3594,30.4409,16133415.523153
2006-04-26,39.6394,40.2129,39.5982,40.1501,22644882.857985,42.2106,42.4293,41.9044,42.241,4267379.3919109,392.757,395.792,392.757,395.155,1473301.200642,23.4456,23.6133,23.4456,23.6065,11877136.482565,134.344,135.265,133.245,134.265,3691129.113933,30.5628,30.8153,30.3967,30.7583,14768347.74661
2006-04-27,40.0547,41.3903,39.4027,41.2715,40965350.997418,42.131,42.8247,41.9044,42.6039,4307508.1155603,390.574,400.843,390.183,398.445,2958018.193492,23.5334,24.309,23.5058,24.1729,19590779.968683,134.216,136.196,133.168,134.706,4817848.3146568,30.7583,31.7683,30.664,31.6857,24045614.427666
2006-04-28,41.1792,42.063,41.1527,42.011,35108607.773286,42.6835,42.9051,41.7612,42.1684,7633101.9359981,400.52,413.353,400.52,413.353,4878746.9403693,24.1167,24.8666,24.0545,24.7126,23608370.386633,134.598,135.481,130.344,131.697,6504813.9721877,31.7957,33.0945,31.7957,32.7212,39161393.349605
2006-05-01,41.9442,42.0777,41.3196,41.3903,24913553.018162,42.3999,42.6451,41.3423,41.4178,4648522.7633944,413.765,414.274,407.577,409.281,2509539.4749809,24.7699,24.7699,24.4196,24.4679,18946331.143238,131.707,132.825,128.238,128.512,6860829.6406958,32.7212,32.8666,32.2507,32.286,22298707.339845
2006-05-02,41.458,41.7861,41.458,41.6232,22716529.800649,41.5787,42.131,41.5542,42.0594,5015613.4370634,410.857,412.707,407.666,410.446,1805009.9003684,24.4907,24.5864,24.3544,24.4334,13420586.899887,129.493,131.443,129.071,130.511,4516358.064748,32.4471,32.8126,32.3773,32.8037,17891419.448569
2006-05-03,41.466,41.7458,41.4247,41.4895,16332339.053039,42.131,42.2106,41.4051,41.5924,3825991.9713723,411.944,413.285,408.968,412.541,1426029.0946532,24.2488,24.309,24.0939,24.233,8889162.5778532,131.001,131.315,129.62,130.776,3068434.0790039,32.8666,32.9501,32.6043,32.7772,21616720.048693
2006-05-04,41.7016,42.0384,41.683,42.0306,18836041.204798,41.819,42.2655,41.7838,41.8368,4008390.6276351,412.541,412.776,407.666,408.615,2055711.9342773,24.3248,24.5637,24.3248,24.5341,10842520.015706,130.786,131.737,129.826,129.864,3100077.739419,32.8126,33.0287,32.8037,32.9433,14633662.959351
2006-05-05,42.0777,42.501,42.0384,42.4765,22820854.160419,42.1684,42.9935,42.131,42.9738,4041430.3171728,411.944,416.808,411.181,416.808,2264457.9948731,24.6426,24.8163,24.6051,24.7886,9934617.0066015,131.247,135.215,131.168,135.078,4548732.3088359,33.1014,33.74,32.9433,33.6339,23788599.780203
2006-05-08,42.2476,42.3477,42.0777,42.173,12739990.125127,42.9738,43.2024,42.5481,42.8895,3983958.686922,417.161,419.706,414.274,415.095,1673412.1210557,24.7284,24.9139,24.5419,24.614,8932788.03455,135.078,136.853,133.245,134.373,2914221.742709,33.5966,33.6339,33.1947,33.235,14263622.817164
2006-05-09,42.173,42.3754,42.1151,42.2379,12290602.831098,42.7227,43.2024,42.7227,43.119,2501793.0159782,415.82,418.375,413.765,416.808,1514758.6588234,24.5794,24.691,24.5419,24.5794,7637498.063548,134.54,136.608,134.491,136.166,3182605.1241208,33.1211,33.4197,33.0601,33.181,10972441.456091
2006-05-10,42.1053,42.449,41.8588,42.2231,14128303.785225,42.8895,43.1023,42.3587,42.7619,2719391.1983398,414.596,418.473,413.765,416.241,1921347.8046024,24.614,24.684,24.3466,24.4551,9926280.0348885,135.442,135.882,133.128,134.814,3900964.7850727,32.9767,33.2527,32.8126,33.1073,9939279.2573869
2006-05-11,42.3321,42.3321,41.6093,41.8175,13336952.259969,43.0062,43.2868,41.819,42.1409,5596631.8959932,418.12,418.12,407.059,409.467,1788803.0508489,24.4038,24.4482,24.1255,24.2794,10779153.153158,135.069,135.158,130.306,130.865,4429936.9547739,33.1073,33.1339,32.4147,32.5513,14601209.137126
2006-05-12,41.8175,41.953,41.3472,41.409,18099224.001627,42.0036,42.5549,41.4178,41.5071,4800797.8662222,409.193,412.1,405.091,405.404,2249875.4057215,24.2874,24.4265,24.1344,24.1679,10811952.808371,130.444,131.178,128.229,128.257,5573575.9019508,32.4078,32.4147,31.9107,31.9549,25249933.793442
2006-05-15,41.2391,41.8862,40.9013,41.7016,15843269.419741,41.3167,41.6346,40.2278,40.7085,5982710.580657,405.326,411.445,405.091,409.721,1604456.6499299,24.1788,24.4679,24.1482,24.3466,13022913.247841,127.013,128.973,124.142,125.808,7385663.1967428,31.9637,32.2624,31.9039,32.1151,15529934.642759
2006-05-16,41.7606,41.9118,41.5681,41.7773,9649545.5505241,40.9832,41.4051,40.2278,40.6996,4520296.3551508,410.779,411.269,405.992,409.967,1133626.4742814,24.3821,24.5113,24.2736,24.4403,8237769.1471879,126.209,127.435,123.759,125.435,4883206.9830507,32.1543,32.2977,31.8163,31.9549,11455250.589327
2006-05-17,41.4895,41.4984,40.6498,40.8699,24522508.508043,40.2444,40.2808,38.9219,39.3418,7244746.1985369,407.215,407.577,401.528,404.093,2678031.4602339,24.3022,24.4334,23.8088,23.9153,14124781.826979,123.945,124.181,120.77,121.789,9100754.2849353,31.5815,31.7613,31.0677,31.1827,17538711.626192
2006-05-18,40.9415,41.2715,40.4712,40.4986,15540147.425911,39.3507,39.8697,39.2153,39.2575,4960674.6967864,404.005,407.479,402.996,403.27,1985257.8531139,23.8304,23.9301,23.6331,23.6331,14125893.490766,122.691,123.465,120.163,120.8,7385663.1967428,31.2121,31.2987,30.7789,30.8153,14964598.505432
2006-05-19,40.6911,41.3816,40.3975,40.6244,18525317.561897,39.3801,39.9658,39.1809,39.3095,6183092.2460981,405.003,406.159,402.918,403.829,2621960.7664788,23.6409,23.9084,23.6409,23.7693,16360759.261792,121.868,123.612,120.574,122.74,7912568.1003534,30.9303,31.0343,30.6423,30.8211,18490737.233588
2006-05-22,40.6244,41.0132,40.4899,40.6164,18864198.364673,39.0151,39.1966,37.7731,38.8052,7740191.7086735,401.763,406.638,401.528,404.181,2180063.8778735,23.7693,24.1946,23.7476,23.9775,14750332.368059,122.005,122.005,117.772,120.075,10294655.55213,30.8211,30.9675,30.5245,30.7435,20447215.967555
2006-05-23,41.0309,41.1458,40.5477,40.589,14782302.218276,39.1495,39.4753,38.4628,38.5432,4895485.1418347,405.326,407.382,401.528,401.597,1915398.312538,24.1167,24.3544,24.016,24.0723,13662079.390225,121.652,122.299,118.066,118.066,6802891.0902736,30.8153,30.9233,30.3663,30.4046,18122635.119173
2006-05-24,40.5644,40.9945,40.4054,40.8002,20262381.439748,38.3627,38.8444,37.7593,38.7552,7595128.9718234,401.597,404.504,400.774,402.654,2431780.3083518,24.0021,24.316,23.9499,24.1077,19264810.150898,118.026,119.594,115.379,118.242,10661745.277341,30.3525,30.6286,29.9861,30.3889,17752858.605764
2006-05-25,41.0309,41.2971,40.7491,41.1625,16482057.426512,39.0818,39.2575,38.7856,39.1966,4898898.6824875,405.189,406.491,403.408,406.08,1539064.3361392,24.2794,24.2794,23.9301,24.1482,10037439.319939,119.29,121.034,118.86,121.034,6790847.6837252,30.7505,30.9303,30.5127,30.8929,13731848.964376
2006-05-26,41.3649,41.7517,41.1193,41.5582,18242284.695043,39.5087,39.9736,39.3241,39.7185,4135982.0296599,407.891,411.866,406.892,410.201,1627817.3958996,24.2736,24.2874,24.0545,24.1946,9934061.681392,123.259,125.631,122.779,125.631,6936903.1961662,31.0757,31.2771,30.9675,31.1641,10982008.432478
2006-05-30,41.3903,41.4326,40.9415,40.9848,17573200.068959,39.2702,39.4115,38.6236,38.762,3916617.4495821,410.446,410.446,404.641,405.65,1460856.710201,24.0465,24.0939,23.8156,23.8374,11429435.933404,124.053,124.847,122.603,123.112,6326743.3852857,30.9303,30.9971,30.5981,30.5981,12021141.466747
2006-05-31,40.6911,40.8787,40.313,40.7305,18390218.997629,38.7276,39.2153,38.5746,39.1014,4674343.9713245,407.577,409.967,403.574,407.96,2002154.2471292,23.9469,24.016,23.6696,23.8867,20421421.837962,124.288,125.2,122.524,124.015,6404888.2883198,30.7583,30.9813,30.4046,30.7435,15677095.483807
2006-06-01,40.7305,41.0221,40.6833,40.9848,16856817.19826,38.9219,39.7853,38.8905,39.7255,4369913.0204483,408.615,413.196,407.754,412.355,1747370.1098051,23.9301,24.3633,23.8867,24.3466,15351146.616502,123.995,126.199,123.416,126.17,5113487.7729746,30.8211,31.4823,30.8084,31.4215,12527531.634343
2006-06-02,41.4247,41.6025,41.1704,41.458,15894358.814992,40.16,40.3514,39.6175,39.7353,5359793.9425467,413.999,415.644,411.014,414.909,1722490.3228498,24.4334,24.5864,24.3544,24.5193,15285012.24821,127.777,128.973,126.209,126.612,5154392.2956988,31.5815,31.8695,31.3851,31.5885,13363190.074125
2006-06-05,41.409,41.6417,40.9514,41.0221,12773261.214222,39.6763,39.7509,38.3627,38.4628,6480813.3319049,413.843,417.161,410.045,410.602,1642428.5883785,24.4334,24.5557,24.2163,24.233,10013815.704457,127.297,128.405,123.131,123.583,6555936.4626467,31.4785,31.6709,30.9371,30.9813,10907671.224323
2006-06-06,41.0702,41.3039,40.4221,40.8433,18791362.041417,38.66,38.8905,38.087,38.6236,6227775.0753423,411.014,412.932,407.059,411.778,1902663.7026351,24.2686,24.3633,23.9943,24.3466,14082817.279075,124.377,124.936,121.181,122.593,7946531.0578188,30.9813,31.1326,30.2897,30.5549,17451739.576258
2006-06-07,40.8169,41.4423,40.6657,41.1105,14829000.681069,38.8522,39.3889,38.4559,38.7796,5790182.4030421,412.1,417.161,411.357,413.353,2012813.0727129,24.3544,24.8419,24.3544,24.5557,17911437.013776,122.603,125.298,121.868,123.221,5257963.7553522,30.5481,30.8349,30.3732,30.4635,13799533.362906
2006-06-08,40.9514,41.409,40.8356,41.2627,18229925.523605,38.7796,39.0818,37.8819,38.6756,7152717.1833075,412.932,415.419,406.892,413.353,2746890.905904,24.3959,24.9406,24.2874,24.9219,22276956.916098,122.22,123.808,118.722,123.044,9547689.8670667,30.2818,30.6423,29.7395,30.5323,19935000.520051
2006-06-09,41.1105,41.409,40.9229,41.0623,13839332.161855,38.7276,39.3173,38.6943,38.812,4428392.7103305,413.353,414.596,411.269,411.866,1572387.2123651,25.0176,25.0738,24.7196,24.8755,13300529.237711,124.053,124.964,122.377,123.161,5327707.9665187,30.5323,30.7063,30.2965,30.3525,11209757.231971
2006-06-12,41.0702,41.247,40.6911,40.7402,11372225.866,38.9552,39.1495,37.9693,38.1655,5579544.8265682,412.932,413.353,408.106,408.194,1630623.5866107,24.8755,25.0828,24.691,24.9031,12486008.013381,123.504,123.848,119.124,119.124,7124950.9438941,30.3525,30.4479,29.9861,29.9949,12563035.00027
2006-06-13,40.5222,40.9415,39.3458,39.6139,27049735.548863,38.0193,38.66,35.753,36.2298,12654415.139956,407.577,408.693,397.867,398.953,3045144.9497898,24.7946,24.7946,24.0229,24.1344,25491689.965853,118.722,119.536,113.38,114.419,19084545.46397,29.8151,30.1944,29.0862,29.2198,22743923.416493
2006-06-14,39.5382,39.773,38.5974,39.2525,24794015.177196,36.3965,36.9224,36.0237,36.4555,9589831.2994152,399.346,402.174,392.826,395.556,2829610.7067132,24.1167,24.1729,23.5127,23.9469,21427139.099848,114.811,116.478,112.391,113.782,12829490.091383,29.3004,29.4526,28.3572,28.8199,23252674.02863
2006-06-15,39.438,40.4555,39.385,40.322,25754223.10575,36.9872,37.7093,36.9156,37.5955,7845889.156317,397.192,405.003,396.878,402.83,2448094.4203483,23.9637,24.1482,23.7476,24.0811,18750967.126509,115.36,119.271,115.066,118.437,13230537.672218,28.9093,29.4291,28.8406,29.2719,25614152.727208
2006-06-16,40.1432,40.3033,39.8751,39.9085,25389792.004669,37.5955,37.5955,37.0824,37.3718,5513467.4860362,402.996,404.278,398.611,400.167,2283563.9959171,23.9499,24.0811,23.8246,23.9864,16582801.182656,117.742,118.78,117.174,118.32,7746184.8114779,29.2719,29.3475,28.8474,28.9594,21806046.226138
2006-06-19,40.3387,40.3387,39.5982,39.6719,12037157.843066,37.5376,37.6857,36.79,37.0656,4160034.8013307,400.931,403.574,394.47,395.723,1522823.7755556,24.0545,24.1482,23.8304,23.9153,10003537.121245,119.104,119.741,117.439,118.103,7894190.2476598,28.9634,29.1716,28.6598,28.8032,12601451.515088
2006-06-20,39.5648,39.9409,39.5549,39.6217,15389483.046813,37.1844,37.6681,37.1844,37.3884,6212711.2600816,395.723,401.44,395.155,397.279,1626014.3647366,23.8156,24.0723,23.8156,23.9222,10964240.61341,118.83,119.946,117.967,119.329,7062268.7014409,28.9428,29.3996,28.8681,29.1942,15501093.247302
2006-06-21,39.5815,40.0371,39.5815,39.8171,13753899.402027,38.505,39.4115,38.3156,39.0102,13892523.356575,398.024,403.408,397.623,400.265,1928736.656955,23.9222,24.1946,23.9153,23.9775,10749141.271032,119.761,123.524,119.536,123.112,9206884.8281797,28.9339,29.8908,28.9093,29.712,21140848.729166
2006-06-22,39.8171,40.1432,39.6649,40.0096,12042979.494472,39.0151,39.4351,38.7552,39.3565,4719413.1045124,405.492,405.492,397.623,398.611,1261949.1726258,23.8432,23.9469,23.7624,23.8956,8712971.4679926,122.994,123.661,120.731,121.878,5308840.3370612,29.6481,30.0421,29.5587,29.6098,14514939.418685
2006-06-23,39.8898,40.1678,39.657,39.8986,14677736.520149,38.9876,39.5007,38.6943,39.1495,4294343.2033262,396.369,398.699,394.324,395.057,1406963.9555053,23.715,23.7229,23.4782,23.5788,14395180.61586,121.476,122.73,120.937,121.534,4208904.7827399,29.4369,29.7768,28.7286,29.4703,13806466.087256
2006-06-26,39.8515,39.9997,39.6895,39.9409,10527400.074479,39.1495,39.7941,39.1162,39.6077,5507645.4065471,395.057,400.354,393.903,399.678,1182660.7495372,23.6065,23.7407,23.4831,23.6923,9866534.9466081,122.328,123.221,121.701,123.171,4616768.4235385,29.3229,29.9213,29.2787,29.9213,15493873.483124
2006-06-27,39.9409,40.1432,39.7994,39.8084,12035138.543655,39.6763,39.8697,39.3507,39.3742,5319792.6278497,399.678,401.842,395.253,395.253,1501344.7198987,23.6785,23.6785,23.4386,23.4386,11426100.942046,122.437,123.985,120.897,120.897,4434564.3248237,29.3387,29.9713,29.3387,29.4448,19578684.342393
2006-06-28,39.8898,40.2453,39.8898,40.1018,14852647.766766,39.5087,39.7676,39.0396,39.4351,5579036.2100302,395.644,397.358,393.305,395.948,1182280.7339039,23.7269,23.938,23.6627,23.8374,16563343.519611,121.104,121.995,119.182,120.358,5972677.6405186,29.6835,29.7837,29.5165,29.7552,11818915.800873
2006-06-29,40.1501,40.9848,40.0371,40.9013,18973395.315308,39.8697,41.0548,39.8539,41.0165,9408556.8997483,398.445,407.891,396.369,404.358,2445276.9926159,23.8374,24.389,23.4831,24.2558,13693755.221245,121.701,125.043,120.25,125.043,8102082.1172681,30.048,30.9007,30.0018,30.7721,23901784.062917
2006-06-30,41.0702,41.078,40.4054,40.4799,17127614.108619,41.1823,41.6346,41.1176,41.4482,7061706.4204256,405.091,405.091,399.188,399.188,2404500.9065511,24.2626,24.4403,24.1344,24.1423,11023706.012351,125.043,125.455,122.809,123.602,7240214.8034153,30.9538,30.9971,30.2818,30.2818,22535315.694874
2006-07-03,40.5566,41.2627,40.5477,41.078,7914027.4601202,41.5699,42.0251,41.5385,41.98,2381030.7338023,402.174,405.904,401.342,405.258,764772.2679539,24.1482,24.2794,24.0723,24.2686,4117632.0517711,124.837,125.523,124.328,125.229,3956346.2926404,30.3191,30.9086,30.2818,30.9086,9470751.8823884
2006-07-05,40.8169,41.3196,40.6657,41.1272,14281345.9072,41.8368,41.8612,41.2687,41.7436,5377513.9796472,405.091,407.577,402.752,405.58,1492206.9783953,24.2163,24.2242,24.0021,24.0643,9692572.2311559,124.642,124.642,123.259,124.015,5438348.5374631,30.9086,30.9086,30.3113,30.5785,14492471.935998
2006-07-06,41.1272,41.4984,41.0623,41.2872,9073139.9447901,41.7436,42.293,41.7131,41.8868,4141425.9593782,406.08,409.967,406.08,407.754,1136608.3711454,24.0871,24.2942,24.0723,24.2874,8292232.5657748,125.112,125.121,123.426,123.721,4183708.8293467,30.5707,30.7642,30.4783,30.606,15002744.26637
2006-07-07,41.1527,41.4247,40.9415,41.0702,8981173.7381513,42.0202,42.6197,41.7534,41.9418,7188040.0412722,407.754,410.368,405.58,406.159,970482.28967346,24.3022,24.6544,24.2163,24.5035,13669861.036728,123.269,123.661,121.956,122.005,4373948.3280927,30.606,30.8211,30.4901,30.5785,9316654.2455035
2006-07-10,41.3382,41.466,41.2715,41.3549,8685181.9180378,42.2655,42.5481,41.877,42.1066,4415228.817368,408.194,410.779,406.325,408.282,1013637.5596355,24.5942,24.6544,24.5341,24.5864,6750447.1107136,122.603,123.583,121.741,122.27,3548599.9941915,30.6699,30.7789,30.5923,30.6983,7388606.7046872
2006-07-11,41.2155,41.4423,40.9514,41.3649,13571625.808084,41.9722,42.0682,41.2923,41.925,5634097.2629016,408.282,411.102,404.358,410.446,987137.59850201,24.5419,24.7886,24.3821,24.7699,9668947.6023063,121.917,122.387,120.407,122.142,4612387.9826072,30.5402,30.9971,30.3889,30.9086,12224886.815114
2006-07-12,41.3903,41.409,40.8169,40.8787,9479152.5245271,41.7131,41.8956,41.0411,41.0715,6148662.2700718,409.8,411.533,403.084,404.093,1658493.4428092,24.7699,24.8805,24.4778,24.4985,14542188.77794,122.162,122.593,119.182,119.339,5233863.6774681,30.9155,31.1641,30.4321,30.4635,9743990.3873492
2006-07-13,40.8787,41.0437,40.313,40.3798,14391263.817988,40.6996,41.1265,40.0031,40.3122,6941578.1251969,403.829,403.829,395.792,396.135,1969331.9291298,24.4038,24.6544,24.389,24.4601,17455404.559737,118.35,119.29,116.762,117.125,7384810.1688792,30.2455,30.2533,29.712,29.8437,15361971.557174
2006-07-14,40.3975,40.8169,40.0547,40.6587,12465150.542723,40.269,40.4956,39.4683,39.8,6296640.123753,395.948,397.279,392.317,393.736,1860539.1740007,24.4601,24.5113,24.2874,24.3821,11058166.576357,117.566,117.879,114.194,115.085,6887366.3579799,29.7395,29.9301,29.2787,29.4831,14467229.734976
2006-07-17,40.4899,40.7845,40.2856,40.5803,12398735.652694,39.7676,40.5122,39.5567,40.1316,4961434.0541427,388.156,388.509,383.379,383.976,3946047.6028752,24.389,24.8163,24.3821,24.6624,13161306.775603,115.085,116.889,114.371,115.723,5512108.9180928,29.4232,29.5165,29.1274,29.3662,14988596.8672
2006-07-18,40.53,40.8885,40.2226,40.7668,11071014.212914,40.0198,40.7154,39.9109,40.629,6033975.8660183,384.133,388.068,382.479,385.219,1995377.3016699,24.4837,24.7886,24.4127,24.5557,15486214.273211,115.546,117.075,114.939,116.948,7136026.0209658,29.5234,29.6403,29.2129,29.3524,14767648.468732
2006-07-19,41.2244,42.063,41.1105,42.0384,28727144.047272,41.0165,42.3342,40.9832,41.8692,7254112.2854461,387.716,393.178,387.529,390.995,3159269.1608055,24.7571,25.514,24.684,25.4844,32378593.046298,117.232,121.476,117.232,120.75,7399541.225419,30.2121,31.0403,30.0981,31.0343,37512959.244392
2006-07-20,41.9344,42.1376,41.7458,41.7861,18756428.059764,41.8612,42.1605,41.4737,41.5385,4622568.030882,390.995,392.659,389.34,389.84,1929341.4130165,25.5336,25.9028,25.4784,25.4784,21576092.926895,120.535,121.437,119.124,119.271,5190534.7597631,31.0343,31.2701,30.8211,30.9891,22694690.996677
2006-07-21,41.953,42.2997,41.8862,42.1956,23321929.613216,41.6415,41.6415,40.8566,40.992,7340822.7413664,392.042,392.757,385.944,388.313,2962352.6191151,25.3689,25.7863,25.3689,25.6126,25560334.444626,119.163,119.172,116.507,116.713,5699185.2752393,31.1277,31.3409,30.8507,31.1149,21086752.918225
2006-07-24,42.2035,42.6709,42.1956,42.5589,15563557.246473,41.3167,42.2861,41.2844,42.1164,4647510.6266764,389.761,394.147,388.949,392.757,1872865.1649432,25.6343,25.735,25.433,25.507,13500063.260348,117.742,121.181,117.526,120.691,5611913.178138,31.2898,31.9735,31.2564,31.8695,17516380.538316
2006-07-25,42.5678,42.9979,42.5423,42.7632,18058821.720508,41.9722,42.7139,41.7759,42.6039,4881566.987874,394.715,396.369,390.75,392.659,1782436.7674449,25.3758,25.514,25.2515,25.4409,12701105.329026,120.691,122.956,119.398,121.995,6038401.6007487,31.8311,32.3459,31.7339,32.1769,17294732.861969
2006-07-26,42.609,43.0892,42.5766,42.9134,16922882.80957,42.6295,42.6295,42.0762,42.2655,4652064.7322712,392.659,396.291,390.105,393.305,1680549.6727477,25.361,25.5781,25.3127,25.5002,13327210.181947,121.181,122.24,120.535,121.074,4048237.5968453,32.0855,32.3312,31.9903,32.1907,19653584.433615
2006-07-27,43.1658,43.3003,42.9037,42.939,15511159.32891,42.5549,42.809,42.3999,42.6687,4480039.2032773,396.644,396.644,391.259,391.514,1295600.987115,25.5702,25.6343,25.1656,25.211,13602051.572504,122.162,122.927,121.26,121.838,4973152.4449877,32.2153,32.4215,31.8695,32.2309,19196988.55103
2006-07-28,43.0549,43.6774,43.0549,43.4752,14311415.44443,42.7227,43.637,42.7059,43.433,6251827.8470131,393.903,404.093,393.903,399.933,2559810.8441395,25.4409,26.1189,25.4409,26.0517,19792536.305525,122.936,125.171,122.672,124.652,5784139.0956585,32.3567,32.8342,32.2977,32.7909,19432915.949872
2006-07-31,43.4585,43.4673,43.0892,43.3662,12889942.708819,43.1357,43.7175,42.9513,43.6056,4823207.5720428,399.933,401.763,398.699,399.756,2147033.1642043,25.8958,26.1139,25.8504,26.031,15312800.802765,124.552,126.327,123.798,125.484,5312617.740352,32.5169,32.957,32.4727,32.8921,20275643.508817
2006-08-01,43.2071,43.4094,42.9891,43.3662,13192706.259183,43.2868,43.3319,42.7785,43.2417,4828521.0349939,399.756,401.94,398.112,401.44,1677821.1196392,26.0241,26.1515,25.8228,26.1051,10075790.200513,124.582,124.661,122.887,124.269,4221683.8748023,33.013,33.013,32.6249,32.8126,18586851.807397
2006-08-02,43.4752,43.7373,43.3592,43.7305,11505430.382409,43.5772,43.5978,42.7855,43.433,7799566.3190374,402.996,404.093,399.531,403.182,1609548.0421773,25.9422,26.1515,25.7942,26.0517,13551752.079621,123.475,123.661,121.221,123.171,7440194.7375516,33.0945,33.1014,32.5905,32.7989,15248658.00475
2006-08-03,43.6549,44.0477,43.5586,43.7373,13460524.626537,42.6933,44.6034,42.6933,44.4601,6541705.6377099,399.188,402.174,398.865,401.078,1441560.7013405,26.0517,26.2185,25.9156,26.1445,13635678.135327,122.201,125.818,121.975,124.964,4683838.2495008,32.5513,33.0209,32.5169,32.9207,12541259.67036
2006-08-04,44.1862,44.3934,43.8748,44.031,23589162.455021,45.3942,45.5747,44.106,44.3905,8239949.7570311,404.181,405.728,397.789,401.342,1788283.0832218,26.334,26.5491,26.2057,26.2669,15220261.126108,126.532,128.405,125.033,125.69,5915348.2499465,33.1339,33.235,31.8075,32.5297,19487282.514692
2006-08-07,43.9309,44.0664,43.8503,43.8965,11372113.852416,44.0981,44.4671,43.8146,44.0285,6012458.0228645,400.021,401.842,398.112,399.1,1109042.9360724,26.2669,26.2748,25.9659,26.0439,10045775.278285,124.984,127.219,124.68,125.386,3687720.0635833,32.4471,32.6809,32.3312,32.6377,8202353.4197475
2006-08-08,44.0565,44.3335,43.7206,43.813,15410158.717642,44.0285,44.2345,43.2417,43.4644,7815255.9670724,401.166,402.996,398.533,399.756,1547307.2021193,26.0517,26.1515,25.6067,25.7133,17260876.570924,125.386,127.68,123.651,124.435,7505307.4971952,32.7909,32.9649,32.4019,32.4393,15203164.227797
